id,genotype,sleep_fraction_day,sleep_fraction_night,latency_to_longest_bout_night,mean_bout_length_night,n_bouts_night,morning_anticipation,velocity_if_awake,total_distance
2020-03-12_16-14-10_112bbd|09,hCHCHD2 wt,0.385012187517714,0.597052154195011,323.791666666667,11.6981812169312,37.75,58.2146990259988,7.2769420389156,74.8999821249782
2020-03-12_16-14-10_112bbd|11,VAC14_+,0.39294824556431,0.689002267573696,240.041666666667,19.3399897273585,25.5,44.4238983452868,6.52654559858659,69.5196638289722
2020-03-12_16-14-10_112bbd|12,VAC14_+,0.483475993424409,0.532766439909297,323.5,12.4592712842713,31.25,40.8674802306875,6.36516668511171,61.5670347804428
2020-03-12_16-14-10_112bbd|13,VAC14_+,0.520151918825463,0.758843537414966,207.041666666667,18.8529739749498,29,32.5773309259548,6.03785007080948,55.468970827701
2020-03-12_16-14-10_112bbd|14,VAC14_+,0.443367346938776,0.754081632653061,323.166666666667,16.7786159003831,32.75,17.9066190896547,6.77367296666636,63.0649747532399
2020-03-12_16-14-10_112bbd|15,VAC14_+,0.481378606654952,0.670124716553288,369.666666666667,14.0854661856254,35.25,33.1503527108048,6.6962859857712,60.7034850946983
2020-03-12_16-14-10_112bbd|16,VAC14_+,0.46734693877551,0.673072562358277,199.958333333333,16.0068113425926,31.25,51.680026259453,5.805360369875,58.5048802521283
2020-03-12_16-14-10_112bbd|17,VAC14_+,0.432142857142857,0.617403628117914,271.958333333333,17.0378472222222,26.25,38.1942371157817,6.39417043567367,65.3868726624234
2020-03-12_16-14-10_112bbd|18,VAC14_+,0.445691609977324,0.559920634920635,283.625,14.7599728361626,28,54.9615879302327,6.37669833328663,69.7836714823878
2020-03-12_16-14-10_112bbd|20,VAC14_+,0.350376962757213,0.565589569160998,130.208333333333,12.180501843027,34,26.8251155572717,5.43312490666806,56.8260961026601
2020-03-12_16-14-30_115bbd|01,VPS35_+,0.198911626325038,0.227324263038549,552.875,9.81750357485652,17.25,33.7297676198113,6.20912726526398,70.8132770920156
2020-03-12_16-14-30_115bbd|02,VPS35_+,0.155716796099994,0.277607709750567,446.25,9.54352642971064,21.25,46.2511378572701,7.30269511953639,77.4296484625455
2020-03-12_16-14-30_115bbd|03,VPS35_+,0.215617781283453,0.330403920905864,161.166666666667,14.253635620915,16.5,37.2320998021474,6.60771836721822,128.463553864708
2020-03-12_16-14-30_115bbd|04,VPS35_+,0.260642820701774,0.398866213151927,350.458333333333,9.27644929275474,30.25,19.3891376987077,6.323484279272,65.4327467654963
2020-03-12_16-14-30_115bbd|07,VPS35_+,0.355535400487501,0.311337868480726,258.75,10.2031793778117,22,35.8634419692965,9.20107584546385,92.3599458783621
2020-03-12_16-14-30_115bbd|08,VPS35_+,0.276458250666062,0.259750566893424,283.708333333333,10.8355538796715,18,30.8316008791545,7.01058921238293,86.6684810625531
2020-03-12_16-14-30_115bbd|10,VPS35_+,0.289537438728943,0.423300095769252,171.333333333333,11.6347769877182,27.25,33.0580467485004,8.89061700916952,166.241284268628
2020-03-12_16-14-30_115bbd|11,DJaKO_+;DJbKO_+,0.394839145867373,0.404258914990705,277.166666666667,10.6203743418664,26.5,16.7325584248569,7.15071318339786,140.409659084867
2020-03-12_16-14-30_115bbd|12,DJaKO_+;DJbKO_+,0.264003155640708,0.523914145681933,494.333333333333,10.7996512552826,35.25,29.6693825662284,9.62608294640681,180.036539394646
2020-03-12_16-14-30_115bbd|13,DJaKO_+;DJbKO_+,0.448588652881853,0.575911216269506,353.041666666667,11.7396765271765,36.5,49.624678705715,7.48694982045522,129.228752642555
2020-03-12_16-14-30_115bbd|14,DJaKO_+;DJbKO_+,0.404512215860779,0.565136054421769,328.5,18.4730054302423,22,21.6169811682066,8.32635995769518,81.1724797255042
2020-03-12_16-14-30_115bbd|15,DJaKO_+;DJbKO_+,0.282353608072105,0.497732426303855,400.166666666667,14.1609195402299,28.25,20.5511681627192,5.95421300670136,65.3075979166462
2020-03-12_16-14-30_115bbd|16,DJaKO_+;DJbKO_+,0.321920526047276,0.45062358276644,372.625,10.0218258747465,32.5,33.0154084466635,8.21645244306865,82.2284352807392
2020-03-12_16-14-30_115bbd|17,DJaKO_+;DJbKO_+,0.351227254690777,0.573185941043084,165.583333333333,13.9634357219061,31.75,38.4330285713676,10.2018188404313,83.9783171205304
2020-03-12_16-14-30_115bbd|18,DJaKO_+;DJbKO_+,0.322884190238649,0.453741496598639,373.291666666667,10.3594755326373,31.25,28.3436571022622,9.07716047653238,83.1794924707258
2020-03-12_16-14-30_115bbd|19,DJaKO_+;DJbKO_+,0.315344935094382,0.520521541950113,262.375,11.7523111896274,31.5,49.3384608094014,8.0519599668466,72.1938194859322
2020-03-12_16-14-30_115bbd|20,DJaKO_+;DJbKO_+,0.2583186894167,0.358333333333333,382.666666666667,9.5433132164903,27,47.9967673676513,8.7634792313261,94.3491266122721
2020-03-12_16-14-50_124bbd|01,DJaKO_+;DJbKO_ParkinKO,0.132135366475823,0.183673469387755,439.083333333333,10.5008680555556,9.75,35.5550316896897,5.17911597392344,68.4347398050335
2020-03-12_16-14-50_124bbd|02,DJaKO_+;DJbKO_ParkinKO,0.139994386752736,0.205076256401598,414.458333333333,8.6315438034188,17,44.8176514143929,5.51442900499947,135.658071908031
2020-03-12_16-14-50_124bbd|03,DJaKO_+;DJbKO_ParkinKO,0.0866164049657049,0.305725623582766,349.625,10.0613628521237,22.5,26.1308234244679,7.54137645513806,84.0541033317238
2020-03-12_16-14-50_124bbd|04,DJaKO_+;DJbKO_ParkinKO,0.174253160251686,0.363718820861678,448.041666666667,9.21587401795735,28,43.8190320846767,8.46853126007084,88.4444375022249
2020-03-12_16-14-50_124bbd|05,DJaKO_+;DJbKO_ParkinKO,0.0613910776033105,0.193253968253968,281.75,8.47250548245614,16,21.3377163424806,6.15189427501323,79.4730096714024
2020-03-12_16-14-50_124bbd|06,DJaKO_+;DJbKO_ParkinKO,0.0683067853296299,0.116780045351474,480.916666666667,8.22305657305657,9.75,19.700799989817,5.53292668753101,68.9898486095633
2020-03-12_16-14-50_124bbd|07,DJaKO_+;DJbKO_ParkinKO,0.0814012811065132,0.120011337868481,244.5,7.30347222222222,11,30.6326225091275,7.93667412225401,98.5699019054666
2020-03-12_16-14-50_124bbd|08,DJaKO_+;DJbKO_ParkinKO,0.135876650983504,0.331575963718821,354.833333333333,9.61019961519962,24.5,51.8633623565036,6.53947489171293,71.1594519317297
2020-03-12_16-14-50_124bbd|09,DJaKO_+;DJbKO_ParkinKO,0.0834419817470665,0.235260770975057,294.958333333333,8.53715277777778,18.5,18.9063991561374,7.25210162797781,86.0684279727472
2020-03-12_16-14-50_124bbd|10,DJaKO_+;DJbKO_ParkinKO,0.108213820078227,0.1031179138322,436.833333333333,9.01173305860806,8.25,29.8845208116149,5.18206675921802,62.2471576816278
2020-03-12_16-14-50_124bbd|11,DJaKO_VPS35KO;DJbKO_+,0.176690663794569,0.348356009070295,429.5,10.7957792207792,22.5,-11.1591598531408,6.86993555589054,78.5214703529386
2020-03-12_16-14-50_124bbd|12,DJaKO_VPS35KO;DJbKO_+,0.173913043478261,0.137131519274376,450,10.4458333333333,9,23.1920495685782,3.34949744451184,61.7372804827311
2020-03-12_16-14-50_124bbd|13,DJaKO_VPS35KO;DJbKO_+,0.242219828807891,0.32749433106576,397.583333333333,9.67686438423022,23.25,38.97186625018,5.95603502290129,74.3410677294219
2020-03-12_16-14-50_124bbd|14,DJaKO_VPS35KO;DJbKO_+,0.350093532112692,0.498639455782313,284.25,11.4304170739655,31.75,41.0527643541747,4.99532191063901,60.254410445514
2020-03-12_16-14-50_124bbd|15,DJaKO_VPS35KO;DJbKO_+,0.196304064395442,0.215702947845805,344.083333333333,9.97949561403509,15.25,41.3665214447734,4.61597577159079,66.8190182222468
2020-03-12_16-14-50_124bbd|16,DJaKO_VPS35KO;DJbKO_+,0.0218808457570433,0.473242630385488,308.5,13.1889810303182,26.25,22.9974512778971,4.51702413460598,65.6508460666822
2020-03-12_16-14-50_124bbd|17,DJaKO_VPS35KO;DJbKO_+,0.292394049957901,0.235747650402386,421.583333333333,12.80999263894,14,39.0979212134085,4.6664654941002,148.26734371911
2020-03-12_16-14-50_124bbd|18,DJaKO_VPS35KO;DJbKO_+,0.29435868650014,0.453205019978615,298.958333333333,12.075725716011,26.75,45.1122087182678,4.18351342848252,122.741577762726
2020-03-12_16-14-50_124bbd|19,DJaKO_VPS35KO;DJbKO_+,0.314551329289723,0.100113378684807,360.291666666667,10.025974025974,7.75,34.7496592328781,4.91461876876301,76.5416470897501
2020-03-12_16-14-57_120bbd|01,VPS35_+,0.468284110878068,0.629081632653061,395.083333333333,15.2005998563218,30.25,45.7167480015993,7.36221624418673,73.7334965821556
2020-03-12_16-14-57_120bbd|02,VPS35_+,0.435262328304436,0.636603731175545,158,17.4654130591631,26.25,19.9762630762396,6.45789067576389,133.289050402188
2020-03-12_16-14-57_120bbd|03,VPS35_+,0.517487670766963,0.685827664399093,294.541666666667,21.7265162907268,23.75,28.3820069947647,8.53512822644731,71.772625790716
2020-03-12_16-14-57_120bbd|04,VPS35_+,0.508191145626665,0.640419501133787,309.25,15.8742503156566,30,34.6108005391179,5.57657774821584,54.9900133921774
2020-03-12_16-14-57_120bbd|05,VPS35_+,0.523949889462049,0.575850340136054,211.041666666667,10.6733772099626,39.25,58.8641001719279,6.40379457517201,56.4165759808355
2020-03-12_16-14-57_120bbd|06,VPS35_+,0.502239102091718,0.608673469387755,144.458333333333,14.72249160607,30.5,9.24264838021324,6.83866327900485,67.77233787777
2020-03-12_16-14-57_120bbd|07,VPS35_+,0.484496343744686,0.559353741496599,291.458333333333,13.5074737090866,30,20.6181135765533,6.89813435751015,70.337813338916
2020-03-12_16-14-57_120bbd|08,VPS35_+,0.281389943880732,0.439399092970522,298.583333333333,10.7387921996968,29.5,30.7002801788447,5.73413578909019,72.2715018467985
2020-03-12_16-14-57_120bbd|09,VPS35_+,0.336828977949096,0.41343537414966,270.25,11.6660442631965,26.75,39.3597729135215,6.40030675861315,78.3591903180159
2020-03-12_16-14-57_120bbd|10,VPS35_+,0.358199648546001,0.560090702947846,286.291666666667,12.174469832736,33.25,35.2147654806875,6.72028975228979,72.1967324807942
2020-03-12_16-14-57_120bbd|11,DJaKO_+;DJbKO_+,0.534323451051528,0.749659863945578,113.375,17.5966983733113,31.25,54.9849699239499,7.20942658083391,62.6449959954693
2020-03-12_16-14-57_120bbd|12,DJaKO_+;DJbKO_+,0.594184003174423,0.593537414965986,289.291666666667,15.2009534768815,28.5,48.1839790334807,7.81560599952953,69.4362920686123
2020-03-12_16-14-57_120bbd|13,DJaKO_+;DJbKO_+,0.493566124369367,0.708503401360544,282.125,19.5705308618012,26.5,35.9469576522245,7.17396550169935,67.0307678988843
2020-03-12_16-14-57_120bbd|14,DJaKO_+;DJbKO_+,0.451334958335695,0.827324263038549,433.041666666667,23.8888076526157,26,66.71643928942,9.89299476205777,77.6858234096509
2020-03-12_16-14-57_120bbd|15,DJaKO_+;DJbKO_+,0.626041607618616,0.754365079365079,177.708333333333,19.6055158598585,28,51.334897892816,8.68616418460882,64.7628752680604
2020-03-12_16-14-57_120bbd|16,DJaKO_+;DJbKO_+,0.451845133495834,0.587244897959184,268.291666666667,19.1515376984127,22.5,37.4313951981164,8.57558341119663,90.1160697609619
2020-03-12_16-14-57_120bbd|17,DJaKO_+;DJbKO_+,0.484212913100164,0.694387755102041,229.541666666667,23.8832799145299,21.5,37.5932403026402,7.48183316203343,69.8176997818047
2020-03-12_16-14-57_120bbd|18,DJaKO_+;DJbKO_+,0.459356000900698,0.714374016632951,290.041666666667,19.2337737826244,27,47.1955111126549,7.8380184598623,148.611275142364
2020-03-12_16-14-57_120bbd|19,DJaKO_+;DJbKO_+,0.188527358702995,0.48701955495617,311.083333333333,16.7870921516755,23.5,30.1160011971842,5.30008541800036,155.469156042237
2020-03-12_16-14-57_120bbd|20,DJaKO_+;DJbKO_+,0.540869173609547,0.659979770734997,438.083333333333,20.871488801054,23.25,37.9488688594819,7.35911675284353,140.484345782277
2020-03-12_16-15-02_121bbd|01,VPS35_+,0.228501785613061,0.316269841269841,176.958333333333,8.58064411907803,26.25,33.9168783300773,6.29704446955996,69.7976353840919
2020-03-12_16-15-02_121bbd|02,VPS35_+,0.256731477807381,0.366383219954649,478.083333333333,10.7629985754986,25.25,40.1114023571667,5.77472984646957,74.6779918550277
2020-03-12_16-15-02_121bbd|03,VPS35_+,0.274773242630386,0.428231292517007,277.875,9.87059143510757,31,19.3582121858864,4.98931635797576,55.2883459356967
2020-03-12_16-15-02_121bbd|04,VPS35_+,0.387109574287172,0.652154195011338,327.541666666667,18.1356406810036,27.75,56.6278053564648,5.66123957480223,65.7804774925092
2020-03-12_16-15-02_121bbd|05,VPS35_+,0.378968253968254,0.631575963718821,272,14.2866379790553,32.25,34.0326060481957,7.05053365560698,75.3538151852959
2020-03-12_16-15-02_121bbd|06,VPS35_+,0.435122725469078,0.555215419501134,203.291666666667,15.8234837092732,27.25,31.9623065961739,7.46561164644763,79.0972109640984
2020-03-12_16-15-02_121bbd|07,VPS35_+,0.513492063492063,0.679761904761905,248.875,21.5898157051282,26,58.1239886357079,7.53360989511972,74.8110662095673
2020-03-12_16-15-02_121bbd|08,VPS35_+,0.475453514739229,0.56609977324263,372.583333333333,13.1833333333333,31.75,23.4061267101328,6.60379534395489,69.3106256240063
2020-03-12_16-15-02_121bbd|09,VPS35_+,0.369536874326852,0.410884353741497,404.166666666667,12.3196437495538,25.5,41.823612181632,6.98647042358297,86.7532935439854
2020-03-12_16-15-02_121bbd|10,VPS35_+,0.311943767360127,0.41530612244898,282.291666666667,12.3091834764436,24.25,19.2968299558316,5.02117677588704,63.1118617128311
2020-03-12_16-15-02_121bbd|11,DJaKO_+;DJbKO_+,0.149991497080664,0.16859410430839,355,8.63323013415893,14.5,44.2607456917669,9.61432457707027,102.698552242058
2020-03-12_16-15-02_121bbd|12,DJaKO_+;DJbKO_+,0.294201009013094,0.480272108843538,391.25,9.78828936695316,34.5,23.7790336569264,10.6438898316584,79.6366653121878
2020-03-12_16-15-02_121bbd|13,DJaKO_+;DJbKO_+,0.312227198004648,0.473015873015873,239.875,12.2160968660969,28.25,40.0110964732686,9.77722197095039,90.1407644336301
2020-03-12_16-15-02_121bbd|14,DJaKO_+;DJbKO_+,0.405475880052151,0.515022675736962,316.5,16.6532426075269,23.75,41.9070754975617,8.3488039647318,96.1924433979519
2020-03-12_16-15-02_121bbd|15,DJaKO_+;DJbKO_+,0.535003684598379,0.680668934240363,95.9166666666667,14.7458972953216,34,42.1389375665834,9.00568295976443,73.2493702862465
2020-03-12_16-15-02_121bbd|16,DJaKO_+;DJbKO_+,0.297092001587212,0.408843537414966,395.083333333333,10.9021889400922,27.25,28.5373585428449,5.9791849806958,72.571533241672
2020-03-12_16-15-02_121bbd|17,DJaKO_+;DJbKO_+,0.467320446686696,0.584467120181406,448.75,12.9977280344927,33.25,50.0649986790236,7.60465062783701,76.2198957080457
2020-03-12_16-15-02_121bbd|18,DJaKO_+;DJbKO_+,0.455132928972281,0.552777777777778,307.208333333333,13.6855085784314,29.5,50.1109130648542,7.73687935315268,80.7361960671457
2020-03-12_16-15-02_121bbd|19,DJaKO_+;DJbKO_+,0.212686355648773,0.492743764172336,492.375,12.5198521977437,28.75,29.432863339797,8.26832037179378,102.925839923485
2020-03-12_16-15-02_121bbd|20,DJaKO_+;DJbKO_+,0.309789694461765,0.592800453514739,521.958333333333,11.0408891469867,38.5,39.5971593802111,8.77709507537819,86.1191587897607
2020-03-12_16-15-03_127bbd|01,nSyb_RME8RNAi,0.291366702567882,0.163378684807256,592.291666666667,7.88080988455989,13.75,14.9725818786335,8.91056353077649,110.861325343928
2020-03-12_16-15-03_127bbd|02,nSyb_RME8RNAi,0.391950113378685,0.316269841269841,335.333333333333,14.3929590017825,16.5,57.7106939124274,7.72358047312424,93.7654249879299
2020-03-12_16-15-03_127bbd|03,nSyb_RME8RNAi,0.479818594104308,0.494444444444445,497.583333333333,13.8027510683761,25.5,29.0998329156224,7.35862666425366,63.0148005699245
2020-03-12_16-15-03_127bbd|04,nSyb_RME8RNAi,0.355025225327362,0.338605442176871,402.041666666667,14.1973336118073,17,28.4936064103017,6.97196785193247,85.2405777498365
2020-03-12_16-15-03_127bbd|05,nSyb_RME8RNAi,0.566861289042571,0.480045351473923,455.458333333333,17.4349309263497,19.75,-9.10128010436645,7.36256369614877,77.5140015419616
2020-03-12_16-15-03_127bbd|06,nSyb_RME8RNAi,0.423332010656992,0.564285714285714,225.625,14.2683309386973,28.25,49.9227995401416,5.85620261126135,69.5063569467806
2020-03-12_16-15-03_127bbd|07,nSyb_RME8RNAi,0.458930899608866,0.220521541950113,504.333333333333,11.5641826923077,14,48.6889685904454,7.41394574273607,97.1262976015063
2020-03-12_16-15-03_127bbd|08,nSyb_RME8RNAi,0.415962813899439,0.295294784580499,459.333333333333,11.1096634560257,18,45.3645120994667,7.05488222146744,94.3044770122407
2020-03-12_16-15-03_127bbd|09,nSyb_RME8RNAi,0.432426303854875,0.362981859410431,468.5,14.8249905731523,17.75,36.8547494567873,6.38886817783077,76.9187683483244
2020-03-12_16-15-03_127bbd|10,nSyb_RME8RNAi,0.517374298509155,0.206689342403628,584.375,9.96634381091618,14,36.6978240690441,7.51793677054981,97.405977641326
2020-03-12_16-15-03_127bbd|11,nSyb_auxilinRNAi,0.291763505470211,0.483163265306123,229.75,12.9119052847314,28.25,62.1949757669433,6.51464653379777,83.79254549533
2020-03-12_16-15-03_127bbd|12,nSyb_auxilinRNAi,0.373618275607959,0.508390022675737,464.875,12.6834250121832,30.5,23.2238687671192,5.09155080604433,63.2802108880019
2020-03-12_16-15-03_127bbd|13,nSyb_auxilinRNAi,0.58968253968254,0.448412698412698,546.541666666667,11.9079166666667,27,20.5750386274232,5.97837556712551,63.0804272577274
2020-03-12_16-15-03_127bbd|14,nSyb_auxilinRNAi,0.49521002210759,0.45328798185941,307.541666666667,13.3375025656814,26.5,43.5622486172931,5.35151306273329,68.0151362244452
2020-03-12_16-15-03_127bbd|15,nSyb_auxilinRNAi,0.544583640383198,0.38656462585034,496.333333333333,11.6772504315608,24.5,25.7439045793972,4.56939580070157,63.9968991606593
2020-03-12_16-15-03_127bbd|16,nSyb_auxilinRNAi,0.479848081174537,0.430272108843537,346.791666666667,25.237996031746,12.5,51.2235930443096,5.05453454144161,72.9371748078626
2020-03-12_16-15-03_127bbd|17,nSyb_auxilinRNAi,0.392268012017459,0.550850340136054,118.666666666667,17.4094614624506,23.25,62.9288090392861,4.5768676420579,62.6928149883711
2020-03-12_16-15-03_127bbd|18,nSyb_auxilinRNAi,0.423048580012471,0.413378684807256,437.458333333333,12.2883080517153,26,30.2121331199639,4.32466649182054,53.0594870637636
2020-03-12_16-15-06_122bbd|01,DJaKO_+;DJbKO_ParkinKO,0.338132758913894,0.592120181405896,467.291666666667,12.0702152014652,36,31.0108433360947,7.92987784701587,62.6635167106837
2020-03-12_16-15-06_122bbd|02,DJaKO_+;DJbKO_ParkinKO,0.319539708633297,0.509750566893424,332,14.3559358465608,26.75,39.7479940526982,9.46400385832948,102.940912751616
2020-03-12_16-15-06_122bbd|03,DJaKO_+;DJbKO_ParkinKO,0.346295561476107,0.467800453514739,407.125,11.2935474024184,30.25,39.6357255085262,10.45736388931,95.5545773714128
2020-03-12_16-15-06_122bbd|04,DJaKO_+;DJbKO_ParkinKO,0.579720002267188,0.556859410430839,174.25,21.2090638528139,19.5,37.7665077304974,7.64029518165299,85.2871576386046
2020-03-12_16-15-06_122bbd|05,DJaKO_+;DJbKO_ParkinKO,0.357288596690093,0.442517006802721,259.875,12.2582699874732,26,20.2895623761126,7.91828165321791,111.430978809066
2020-03-12_16-15-06_122bbd|06,DJaKO_+;DJbKO_ParkinKO,0.617320335524824,0.809353741496599,113.958333333333,21.0378625408497,28.5,67.9504687759473,7.56236081296949,65.4232969538317
2020-03-12_16-15-06_122bbd|07,DJaKO_+;DJbKO_ParkinKO,0.52697800952165,0.421598639455782,199.625,18.4013639868903,17,12.346599273471,8.425701619727,108.450021188803
2020-03-12_16-15-06_122bbd|08,DJaKO_+;DJbKO_ParkinKO,0.562004080707323,0.52749433106576,250.333333333333,17.9680108268924,21.75,38.4517780421971,8.56675654690636,97.0015210723004
2020-03-12_16-15-06_122bbd|09,DJaKO_+;DJbKO_ParkinKO,0.467943994104643,0.354591836734694,195.041666666667,10.3887692168942,25,46.2583994813046,7.81272508123749,94.2025569027005
2020-03-12_16-15-06_122bbd|10,DJaKO_+;DJbKO_ParkinKO,0.496343744685675,0.612698412698413,166.375,15.4413817663818,28.75,19.1231247298426,7.49893492466312,84.3072147105904
